# alpha=0.1 k=0.0941260778642 A=3.05728811674e-07 stat=300000000.0
1.05317368713e-20	1.57813032361e-38
1.16815372986e-20	6.93002275281e-38
1.29568669752e-20	2.4805478623e-37
1.43714305336e-20	8.36177340777e-37
1.59404288071e-20	2.74257876419e-36
1.76807221773e-20	8.83192512321e-36
1.96110117547e-20	2.80013884193e-35
2.17520403402e-20	8.74859813302e-35
2.41268153259e-20	2.69466869496e-34
2.6760855932e-20	8.18431643962e-34
2.96824674346e-20	2.45159806639e-33
3.29230453333e-20	7.24399442804e-33
3.65174127255e-20	2.11172889385e-32
4.05041945137e-20	6.07431356099e-32
4.4926232467e-20	1.7243364926e-31
4.9831045597e-20	4.83146170026e-31
5.52713407945e-20	1.33638605076e-30
6.1305579215e-20	3.64961123091e-30
6.79986045004e-20	9.842064784e-30
7.54223395847e-20	2.62128181796e-29
8.36565595756e-20	6.8959055842e-29
9.27897490127e-20	1.79217533755e-28
1.02920052719e-19	4.60195198567e-28
1.14156330462e-19	1.16771314306e-27
1.26619326751e-19	2.92834449378e-27
1.40442968358e-19	7.25869938626e-27
1.55775803483e-19	1.77870597307e-26
1.72782598051e-19	4.30938823313e-26
1.91646106273e-19	1.03240458619e-25
2.12569034522e-19	2.44603780758e-25
2.35776219596e-19	5.73206084867e-25
2.61517044814e-19	1.32876328528e-24
2.9006811987e-19	3.0473885879e-24
3.2173625327e-19	6.91520424448e-24
3.56861749283e-19	1.5528592753e-23
3.95822064835e-19	3.45113106836e-23
4.39035865641e-19	7.59180112272e-23
4.86967525166e-19	1.65323034729e-22
5.40132114765e-19	3.5643280438e-22
5.99100938611e-19	7.60900233233e-22
6.64507672908e-19	1.60854399766e-21
7.37055175338e-19	3.36776835248e-21
8.17523037944e-19	6.98399343704e-21
9.06775964584e-19	1.43471464156e-20
1.005773063e-18	2.91994413427e-20
1.11557815135e-18	5.88813186149e-20
1.23737118993e-18	1.17657772187e-19
1.37246096101e-18	2.32996519209e-19
1.52229913288e-18	4.57308267541e-19
1.68849585949e-18	8.89700952666e-19
1.87283708302e-18	1.71592581409e-18
2.07730372557e-18	3.28107360927e-18
2.30409297605e-18	6.22070377589e-18
2.55564190106e-18	1.16953097093e-17
2.83465363349e-18	2.18059334992e-17
3.14412642026e-18	4.03245938838e-17
3.48738584135e-18	7.3967139263e-17
3.86812054633e-18	1.34592795583e-16
4.29042189239e-18	2.42973653372e-16
4.75882790989e-18	4.35201799137e-16
5.27837206781e-18	7.73491607804e-16
5.8546373632e-18	1.36424636833e-15
6.49381631576e-18	2.38803502227e-15
7.20277751238e-18	4.14894076622e-15
7.98913941667e-18	7.15517030963e-15
8.86135223659e-18	1.22497162476e-14
9.82878873e-18	2.08205447164e-14
1.09018449239e-17	3.5136170662e-14
1.20920518295e-17	5.88774394486e-14
1.34121993541e-17	9.79740373773e-14
1.48764737408e-17	1.61910776432e-13
1.65006100132e-17	2.65752784498e-13
1.83020610631e-17	4.33262873113e-13
2.03001851986e-17	7.01666250435e-13
2.25164541674e-17	1.1288822771e-12
2.49746838916e-17	1.80442481567e-12
2.77012903917e-17	2.86571988171e-12
3.07255736527e-17	4.52236760348e-12
3.40800324801e-17	7.09197455735e-12
3.78007137302e-17	1.10527233989e-11
4.19275996684e-17	1.71199914987e-11
4.65050376166e-17	2.63572945375e-11
5.15822165072e-17	4.03358988996e-11
5.72136954652e-17	6.13629899659e-11
6.34599900981e-17	9.28057844887e-11
